Date,hash-rate
2021-12-09,180980798.07213816
2021-12-10,173208616.55983782
2021-12-11,176161777.07292455
2021-12-12,168385593.54016247
2021-12-13,169588347.7797351
2021-12-14,178007627.4567432
2021-12-15,169588347.7797351
2021-12-16,138316737.55084777
2021-12-17,179210381.69631582
2021-12-18,153952542.66529143
2021-12-19,179210381.69631582
2021-12-20,173196610.49845287
2021-12-21,193643432.5711869
2021-12-22,178007627.4567432
2021-12-23,182818644.4150336
2021-12-24,181615890.175461
2021-12-25,177149566.7855162
2021-12-26,161682278.52670813
2021-12-27,178574456.88024485
2021-12-28,161682278.52670813
2021-12-29,174954704.37591556
2021-12-30,143583516.00506175
2021-12-31,179781041.0483546
2022-01-01,207532476.9148791
2022-01-02,190640298.56134245
2022-01-03,168921783.5353667
2022-01-04,177367872.71213505
2022-01-05,180987625.2164643
2022-01-06,176161288.5440253
2022-01-07,168921783.5353667
2022-01-08,174242949.24269608
2022-01-09,170826076.6426718
2022-01-10,172037609.10113046
2022-01-11,191422128.4364691
2022-01-12,168403011.72575447
2022-01-13,216864310.0641011
2022-01-14,192633660.89492777
2022-01-15,201114388.1041385
2022-01-16,212018180.23026645
2022-01-17,195056725.81184512
2022-01-18,164768414.35037845
2022-01-19,209595115.3133491
2022-01-20,204748985.4795144
2022-01-21,175442615.30802113
2022-01-22,177474949.66786668
2022-01-23,186746029.1281284
2022-01-24,198665988.43417916
2022-01-25,201314868.2799682
2022-01-26,172177189.9762886
2022-01-27,173501629.89918315
2022-01-28,203963748.12575728
2022-01-29,197341548.51128465
2022-01-30,193368228.74260104
2022-01-31,189394908.97391748
2022-02-01,203963748.12575728
2022-02-02,202639308.2028627
2022-02-03,194692668.6654955
2022-02-04,172445464.54596007
2022-02-05,157888391.82261464
2022-02-06,206979740.54057044
2022-02-07,180443876.3687024
2022-02-08,204326154.12338364
2022-02-09,185751049.203076
2022-02-10,195038601.66322985
2022-02-11,188404635.6202628
2022-02-12,248110330.00696588
2022-02-13,209633326.9577572
2022-02-14,202999360.9147902
2022-02-15,232188811.50384504
2022-02-16,206979740.54057044
2022-02-17,213256529.5453799
2022-02-18,186294128.8834766
2022-02-19,207147949.28088072
2022-02-20,200196675.81507933
2022-02-21,171001327.25871363
2022-02-22,211318713.36036152
2022-02-23,208538203.974041
2022-02-24,183513619.49715608
2022-02-25,186294128.8834766
2022-02-26,173781836.64503416
2022-02-27,189074638.2697972
2022-02-28,214099222.7466821
2022-03-01,225221260.29196423
2022-03-02,189074638.2697972
2022-03-03,204908164.05639085
2022-03-04,190365286.64550212
2022-03-05,168452735.66472492
2022-03-06,179409011.15511352
2022-03-07,202691096.5721893
2022-03-08,202691096.5721893
2022-03-09,188995752.2092035
2022-03-10,198582493.2632936
2022-03-11,188995752.2092035
2022-03-12,213647372.0625779
2022-03-13,206799699.88108504
2022-03-14,209538768.75368217
2022-03-15,190365286.64550212
2022-03-16,212277837.6262793
2022-03-17,217523034.5085692
2022-03-18,195149454.73662692
2022-03-19,211525632.75648364
2022-03-20,210160951.25482893
2022-03-21,208796269.7531742
2022-03-22,203337543.74655527
2022-03-23,197878817.73993632
2022-03-24,195149454.73662692
2022-03-25,212890314.2581384
2022-03-26,219713721.76641208
2022-03-27,178773276.7167701
2022-03-28,216984358.7631026
2022-03-29,206066906.74986473
2022-03-30,184232002.723389
2022-03-31,194247387.85170585
2022-04-01,200371606.28467655
2022-04-02,191845154.95341375
2022-04-03,197529455.84092233
2022-04-04,224529885.05658796
2022-04-05,206055907.1721852
2022-04-06,213161283.28157085
2022-04-07,196108380.6190452
2022-04-08,190424079.73153663
2022-04-09,217424508.94720227
2022-04-10,198950531.06279945
2022-04-11,194687305.39716807
2022-04-12,217424508.94720227
2022-04-13,198950531.06279945
2022-04-14,194492275.55499536
2022-04-15,221692722.83303383
2022-04-16,188017878.85839576
2022-04-17,231514552.3256366
2022-04-18,188017878.85839576
2022-04-19,173986693.86896327
2022-04-20,224498959.83092037
2022-04-21,237127026.3214096
2022-04-22,189420997.35733905
2022-04-23,228708315.3277501
2022-04-24,239933263.31929615
2022-04-25,227305196.82880685
2022-04-26,196436589.85205528
2022-04-27,243130347.43116817
2022-04-28,195503620.58301136
2022-04-29,222163205.20796743
2022-04-30,222163205.20796743
2022-05-01,247341701.7982037
2022-05-02,236974085.5551653
2022-05-03,222163205.20796743
2022-05-04,216238853.06908828
2022-05-05,232530821.4510059
2022-05-06,210314500.93020916
2022-05-07,211795588.96492895
2022-05-08,229568645.3815663
2022-05-09,229568645.3815663
2022-05-10,226823707.2333046
2022-05-11,225257597.8912952
2022-05-12,209722591.14017135
2022-05-13,236132102.61708185
2022-05-14,219043595.19084564
2022-05-15,189527082.3637104
2022-05-16,254774110.71843037
2022-05-17,228364599.24151993
2022-05-18,208169090.46505895
2022-05-19,189527082.3637104
2022-05-20,198848086.4143847
2022-05-21,209722591.14017135
2022-05-22,189527082.3637104
2022-05-23,248560108.0179809
2022-05-24,186420081.01348567
2022-05-25,219801139.27751225
2022-05-26,209555369.85718095
2022-05-27,205096744.96660265
2022-05-28,219958827.93519703
2022-05-29,221445036.23205647
2022-05-30,228876077.71635368
2022-05-31,216986411.34147817
2022-06-01,202124328.37288377
2022-06-02,185776037.10742992
2022-06-03,212527786.45089987
2022-06-04,206582953.2634621
2022-06-05,216986411.34147817
2022-06-06,222931244.5289159
2022-06-07,240765744.0912292
2022-06-08,266405768.7361438
2022-06-09,219787040.37955952
2022-06-10,221292431.06709072
2022-06-11,231830165.87980935
2022-06-12,191184617.31646615
2022-06-13,200216961.44165352
2022-06-14,219787040.37955952
2022-06-15,248389463.44265285
2022-06-16,179141491.81621632
2022-06-17,162582194.2533728
2022-06-18,234840947.25487185
2022-06-19,200216961.44165352
2022-06-20,198711570.75412232
2022-06-21,225808603.1296844
2022-06-22,193273708.26929793
2022-06-23,223431040.49786
2022-06-24,189622396.21199957
2022-06-25,221961099.44195303
2022-06-26,202851865.7151624
2022-06-27,199911983.60334843
2022-06-28,214611394.16241816
2022-06-29,221961099.44195303
2022-06-30,251359920.5600925
2022-07-01,196972101.49153444
2022-07-02,202851865.7151624
2022-07-03,227840863.6655809
2022-07-04,210201570.99469727
2022-07-05,173453044.59702292
2022-07-06,186682514.1001857
2022-07-07,227544125.37384427
2022-07-08,214480636.4041969
2022-07-09,194191927.5551512
2022-07-10,221726603.8502846
2022-07-11,178250799.1737582
2022-07-12,218828216.8718495
2022-07-13,159411283.8139301
2022-07-14,179699992.6629758
2022-07-15,205785475.4688916
2022-07-16,214480636.4041969
2022-07-17,179699992.6629758
2022-07-18,189844347.0874986
2022-07-19,199988701.51202145
2022-07-20,182598379.6414109
2022-07-21,199187652.45519632
2022-07-22,181711862.6387281
2022-07-23,211997173.07851613
2022-07-24,216126988.1384872
2022-07-25,195477912.83863172
2022-07-26,220256803.1984583
2022-07-27,227139828.29841012
2022-07-28,194101307.8186414
2022-07-29,200984332.91859323
2022-07-30,177582047.57875702
2022-07-31,209243963.0385354
2022-08-01,187218282.71868956
2022-08-02,213373778.09850645
2022-08-03,199607727.89860287
2022-08-04,183173748.8020644
2022-08-05,210085555.03954557
2022-08-06,225491829.07577893
2022-08-07,222690688.3419183
2022-08-08,201682132.83796376
2022-08-09,200281562.47103348
2022-08-10,207284414.30568495
2022-08-11,196079851.3702425
2022-08-12,215687836.5072668
2022-08-13,194679281.00331223
2022-08-14,186275858.8017304
2022-08-15,203082703.20489404
2022-08-16,207284414.30568495
2022-08-17,180673577.33400917
2022-08-18,202403376.0331685
2022-08-19,250867150.78611156
2022-08-20,209995536.33219457
2022-08-21,205767438.2852376
2022-08-22,204358072.2695853
2022-08-23,242410954.69219768
2022-08-24,205767438.2852376
2022-08-25,224089196.48871768
2022-08-26,248048418.754807
2022-08-27,204358072.2695853
2022-08-28,226907928.52002233
2022-08-29,221270464.45741308
2022-08-30,228317294.5356746
2022-08-31,219862688.89188153
2022-09-01,212503108.15739748
2022-09-02,198644209.79930627
2022-09-03,226362006.5154886
2022-09-04,258699436.01770127
2022-09-05,235601272.08754936
2022-09-06,218662618.53877124
2022-09-07,224822128.92014512
2022-09-08,195564454.60861945
2022-09-09,226362006.5154886
2022-09-10,241760782.4689232
2022-09-11,281797599.94785315
2022-09-12,235601272.08754936
2022-09-13,211972242.0735515
2022-09-14,202308899.97494468
2022-09-15,234168569.2623375
2022-09-16,203901883.4393143
2022-09-17,270807188.94283926
2022-09-18,245319453.51292503
2022-09-19,207087850.3680536
2022-09-20,242133486.58418575
2022-09-21,224610668.47611964
2022-09-22,203901883.4393143
2022-09-23,215052767.68990183
2022-09-24,232575585.79796788
2022-09-25,234168569.2623375
2022-09-26,238947519.65544644
2022-09-27,205494866.90368393
2022-09-28,234283743.87934905
2022-09-29,222928606.67506388
2022-09-30,263461080.61598453
2022-10-01,282168376.2810249
2022-10-02,244753784.95094424
2022-10-03,240076961.03468415
2022-10-04,254107432.78346437
2022-10-05,272814728.44850475
2022-10-06,247871667.56178424
2022-10-07,266578963.2268246
2022-10-08,272814728.44850475
2022-10-09,246312726.25636423
2022-10-10,281762541.4868823
2022-10-11,277924882.20287925
2022-10-12,242520438.6101558
2022-10-13,253141771.68797284
2022-10-14,276154660.02324307
2022-10-15,269073771.3046984
2022-10-16,254911993.867609
2022-10-17,265533326.945426
2022-10-18,251371549.5083366
2022-10-19,267303549.1250622
2022-10-20,256682216.04724517
2022-10-21,276154660.02324307
2022-10-22,240750216.4305196
2022-10-23,274506216.9071191
2022-10-24,249031192.74934924
2022-10-25,223395628.7898574
2022-10-26,283822315.2658024
2022-10-27,247200081.03795695
2022-10-28,291146762.1113715
2022-10-29,261848974.7290952
2022-10-30,247200081.03795695
2022-10-31,316782326.0708633
2022-11-01,263680086.4404874
2022-11-02,223395628.7898574
2022-11-03,300302320.6683329
2022-11-04,236213410.7696033
2022-11-05,276497868.4202333
2022-11-06,250862304.46074155
2022-11-07,263186945.48747677
2022-11-08,297875786.9173795
2022-11-09,272291363.5011629
2022-11-10,268636445.8702748
2022-11-11,244879481.2695022
2022-11-12,305185622.17915577
2022-11-13,235742187.19228196
2022-11-14,224777434.2996177
2022-11-15,283256116.39382714
2022-11-16,274118822.31660694
2022-11-17,252189316.5312784
2022-11-18,254016775.34672245
2022-11-19,268636445.8702748
2022-11-20,272375605.3694332
2022-11-21,236949653.97082296
2022-11-22,231439196.90173405
2022-11-23,258991482.2471786
2022-11-24,236949653.97082296
2022-11-25,225928739.8326452
2022-11-26,200213273.51023027
2022-11-27,249807387.1320305
2022-11-28,255317844.20111936
2022-11-29,240623292.0168823
2022-11-30,253481025.1780897
2022-12-01,281033310.52353424
2022-12-02,229602377.8787045
2022-12-03,240623292.0168823
2022-12-04,257154663.22414896
2022-12-05,268175577.36232677
2022-12-06,231289584.01772717
2022-12-07,292794732.7377177
2022-12-08,284283257.94883054
2022-12-09,258748833.5821692
2022-12-10,262153423.49772403
2022-12-11,250237358.793282
2022-12-12,243428178.96217236
2022-12-13,280878668.0332757
2022-12-14,251939653.75105944
2022-12-15,236618999.1310626
2022-12-16,221298344.51106575
2022-12-17,234916704.1732852
2022-12-18,246832768.8777272
2022-12-19,233961255.1644386
2022-12-20,246114015.1556391
2022-12-21,251387886.90897432
2022-12-22,237324228.90008065
2022-12-23,232050357.14674553
2022-12-24,156458195.34894204
2022-12-25,247871972.4067509
2022-12-26,226776485.39341035
2022-12-27,202165083.87784645
2022-12-28,295336818.18676704
2022-12-29,247871972.4067509
2022-12-30,277757245.6756499
2022-12-31,274241331.1734265
2023-01-01,272483373.92231476
2023-01-02,274241331.1734265
2023-01-03,261883481.8059322
2023-01-04,242356482.01087615
2023-01-05,266083690.039913
2023-01-06,305064103.23047346
2023-01-07,260999288.3194051
2023-01-08,259304487.74590245
2023-01-09,257609687.17239985
2023-01-10,286421296.9219445
2023-01-11,249135684.30488667
2023-01-12,255914886.5988972
2023-01-13,269473291.1869182
2023-01-14,289810898.0689498
2023-01-15,280250606.7848099
2023-01-16,274688843.2470833
2023-01-17,291506527.527517
2023-01-18,261608422.14007932
2023-01-19,270951580.07365364
2023-01-20,246659369.44636056
2023-01-21,257871158.96664968
2023-01-22,282163369.59394276
2023-01-23,295243790.7009466
2023-01-24,241053474.68621597
2023-01-25,327010527.67509925
2023-01-26,289637895.9408021
2023-01-27,287769264.3540873
2023-01-28,313930106.5680952
2023-01-29,311001352.7915209
2023-01-30,269948142.5149194
2023-01-31,224956785.42909947
2023-02-01,267991996.55466637
2023-02-02,283641164.23669064
2023-02-03,260167412.7136542
2023-02-04,266035850.5944133
2023-02-05,297334185.95846194
2023-02-06,289509602.11744976
2023-02-07,277772726.3559315
2023-02-08,269948142.5149194
2023-02-09,316895645.5609923
2023-02-10,287553456.1571967
2023-02-11,291465748.0777028
2023-02-12,313943411.7760057
2023-02-13,303650131.9290037
2023-02-14,299757181.5196575
2023-02-15,317275458.3617154
2023-02-16,348419061.63648504
2023-02-17,321168408.7710616
2023-02-18,327007834.38508093
2023-02-19,315328983.1570423
2023-02-20,286131855.0869458
2023-02-21,325061359.18040776
2023-02-22,272506528.65423405
2023-02-23,332847259.9991002
2023-02-24,262774152.6308686
2023-02-25,227840889.77873337
2023-02-26,359556658.1833338
2023-02-27,299630548.4861114
2023-02-28,293209893.8756949
2023-03-01,363837094.5902782
2023-03-02,308191421.3000004
2023-03-03,359556658.1833338
2023-03-04,325313166.92777824
2023-03-05,331733821.53819484
2023-03-06,282508802.8583337
2023-03-07,353136003.57291716
2023-03-08,284649021.0618059
2023-03-09,288929457.4687504
2023-03-10,291564668.6842239
2023-03-11,357219695.9219277
2023-03-12,348559824.50563854
2023-03-13,339899953.08934945
2023-03-14,316085306.6945542
2023-03-15,318250274.5486265
2023-03-16,290105692.4456867
2023-03-17,318250274.5486265
2023-03-18,350724792.3597108
2023-03-19,320415242.4026988
2023-03-20,333405049.5271326
2023-03-21,313920338.84048194
2023-03-22,344229888.79749393
2023-03-23,398152679.74955547
2023-03-24,377232885.49311894
2023-03-25,337646718.49692744
2023-03-26,335318120.4383279
2023-03-27,344632512.6727259
2023-03-28,312032139.85233283
2023-03-29,342303914.6141264
2023-03-30,360932699.0829224
2023-03-31,328332326.2625294
2023-04-01,326003728.2039299
2023-04-02,346961110.73132545
2023-04-03,305046345.6765345
2023-04-04,377232885.49311894
2023-04-05,323675130.1453304
2023-04-06,375327217.1632722
2023-04-07,338032942.16648775
2023-04-08,349935510.5526316
2023-04-09,347554996.87540287
2023-04-10,292803182.2991408
2023-04-11,366599106.2932332
2023-04-12,380882188.3566059
2023-04-13,338032942.16648775
2023-04-14,333271914.81203014
2023-04-15,376121161.0021483
2023-04-16,295183695.97636956
2023-04-17,368979619.9704619
2023-04-18,395165270.4199787
2023-04-19,330891401.13480145
2023-04-20,319313867.4340018
2023-04-21,351118490.9644334
2023-04-22,360804518.3013832
2023-04-23,355961504.6329083
2023-04-24,341432463.6274834
2023-04-25,302688354.2796839
2023-04-26,314795888.4508713
2023-04-27,314795888.4508713
2023-04-28,355961504.6329083
2023-04-29,331746436.2905336
2023-04-30,358383011.4671458
2023-05-01,440714243.83121973
2023-05-02,312374381.6166337
2023-05-03,341432463.6274834
2023-05-04,351888475.1483047
2023-05-05,283977798.47865146
2023-05-06,355568840.1119249
2023-05-07,331705159.5675005
2023-05-08,326932423.4586156
2023-05-09,360341576.2208098
2023-05-10,405682569.2552163
2023-05-11,360341576.2208098
2023-05-12,336477895.6763853
2023-05-13,346023367.89415514
2023-05-14,415228041.47298616
2023-05-15,350796104.00303996
2023-05-16,365114312.32969475
2023-05-17,381818888.7107919
2023-05-18,344768089.144806
2023-05-19,369469365.7613961
2023-05-20,322669912.76495266
2023-05-21,371932494.8664721
2023-05-22,354690591.1309403
2023-05-23,379321882.1817001
2023-05-24,347301203.81571233
2023-05-25,371932494.8664721
2023-05-26,376858753.076624
2023-05-27,357153720.2360163
2023-05-28,394100656.8121559
2023-05-29,399026915.0223079
2023-05-30,379321882.1817001
2023-05-31,349729770.9452385
2023-06-01,336187209.4940784
2023-06-02,417687139.0684004
2023-06-03,331093463.8956832
2023-06-04,376937174.2812394
2023-06-05,351468446.2892638
2023-06-06,384577792.6788321
2023-06-07,343827827.89167106
2023-06-08,392218411.0764248
2023-06-09,430421503.0643882
2023-06-10,392218411.0764248
2023-06-11,415140266.2692028
2023-06-12,399859029.4740175
2023-06-13,374390301.4820418
2023-06-14,312388214.96659184
2023-06-15,385148460.1631553
2023-06-16,398160232.4659646
2023-06-17,364329624.47866035
2023-06-18,392955523.5448409
2023-06-19,369534333.3997841
2023-06-20,353920206.636413
2023-06-21,314884889.72798514
2023-06-22,356522561.09697485
2023-06-23,325294307.5702325
2023-06-24,379943751.2420316
2023-06-25,398160232.4659646
2023-06-26,379943751.2420316
2023-06-27,364329624.47866035
2023-06-28,280545974.4417444
2023-06-29,367574940.3012432
2023-06-30,397786579.2301125
2023-07-01,334845664.7949681
2023-07-02,430515854.7363876
2023-07-03,344916211.10459125
2023-07-04,357504393.99162006
2023-07-05,390233669.4978951
2023-07-06,349951484.25940275
2023-07-07,440586401.04601073
2023-07-08,448139310.7782279
2023-07-09,425480581.581576
2023-07-10,387716032.92048943
2023-07-11,339880937.9497796
2023-07-12,382989765.58074266
2023-07-13,321592673.51184636
2023-07-14,369831574.5386234
2023-07-15,369831574.5386234
2023-07-16,415390536.6194682
2023-07-17,364471696.6467593
2023-07-18,434150109.2409926
2023-07-19,396630963.9979439
2023-07-20,343032185.0793028
2023-07-21,300153161.94439
2023-07-22,359111818.75489503
2023-07-23,393951025.0520118
2023-07-24,401990841.889808
2023-07-25,369831574.5386234
2023-07-26,381190141.57452464
2023-07-27,358973121.2673339
2023-07-28,364175630.2712082
2023-07-29,343365594.25571066
2023-07-30,437010756.32545
2023-07-31,366776884.7731455
2023-08-01,361574375.76927114
2023-08-02,400593193.2983291
2023-08-03,392789429.79251754
